file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Assertion Roulette,"{'column': 8, 'line': 18}","  16 |       var cb = after(2, function (err, res, line) {
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1239, 'column': 8, 'index': 35238}","  1237 |         })
  1238 |
> 1239 |         var server = createServer('dev', { stream: stream }, function (req, res, next) {
       |        ^ Global Variable
  1240 |           res.statusCode = 200
  1241 |           next()
  1242 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1250, 'column': 8, 'index': 35520}","  1248 |
  1249 |       it('should color 3xx cyan', function (done) {
> 1250 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1251 |           if (err) return done(err)
  1252 |           assert.strictEqual(line.substr(0, 37), '_color_0_GET / _color_36_300_color_0_')
  1253 |           assert.strictEqual(line.substr(-9), '_color_0_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1257, 'column': 8, 'index': 35788}","  1255 |         })
  1256 |
> 1257 |         var stream = createColorLineStream(function onLine (line) {
       |        ^ Global Variable
  1258 |           cb(null, null, line)
  1259 |         })
  1260 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1261, 'column': 8, 'index': 35899}","  1259 |         })
  1260 |
> 1261 |         var server = createServer('dev', { stream: stream }, function (req, res, next) {
       |        ^ Global Variable
  1262 |           res.statusCode = 300
  1263 |           next()
  1264 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1272, 'column': 8, 'index': 36182}","  1270 |
  1271 |       it('should color 4xx yelow', function (done) {
> 1272 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1273 |           if (err) return done(err)
  1274 |           assert.strictEqual(line.substr(0, 37), '_color_0_GET / _color_33_400_color_0_')
  1275 |           assert.strictEqual(line.substr(-9), '_color_0_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1279, 'column': 8, 'index': 36450}","  1277 |         })
  1278 |
> 1279 |         var stream = createColorLineStream(function onLine (line) {
       |        ^ Global Variable
  1280 |           cb(null, null, line)
  1281 |         })
  1282 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1283, 'column': 8, 'index': 36561}","  1281 |         })
  1282 |
> 1283 |         var server = createServer('dev', { stream: stream }, function (req, res, next) {
       |        ^ Global Variable
  1284 |           res.statusCode = 400
  1285 |           next()
  1286 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1294, 'column': 8, 'index': 36842}","  1292 |
  1293 |       it('should color 5xx red', function (done) {
> 1294 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1295 |           if (err) return done(err)
  1296 |           assert.strictEqual(line.substr(0, 37), '_color_0_GET / _color_31_500_color_0_')
  1297 |           assert.strictEqual(line.substr(-9), '_color_0_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1301, 'column': 8, 'index': 37110}","  1299 |         })
  1300 |
> 1301 |         var stream = createColorLineStream(function onLine (line) {
       |        ^ Global Variable
  1302 |           cb(null, null, line)
  1303 |         })
  1304 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1305, 'column': 8, 'index': 37221}","  1303 |         })
  1304 |
> 1305 |         var server = createServer('dev', { stream: stream }, function (req, res, next) {
       |        ^ Global Variable
  1306 |           res.statusCode = 500
  1307 |           next()
  1308 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1317, 'column': 10, 'index': 37588}","  1315 |       describe('with ""immediate: true"" option', function () {
  1316 |         it('should not have color or response values', function (done) {
> 1317 |           var cb = after(2, function (err, res, line) {
       |          ^ Global Variable
  1318 |             if (err) return done(err)
  1319 |             assert.strictEqual(line, '_color_0_GET / _color_0_-_color_0_ - ms - -_color_0_')
  1320 |             done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1323, 'column': 10, 'index': 37808}","  1321 |           })
  1322 |
> 1323 |           var stream = createColorLineStream(function onLine (line) {
       |          ^ Global Variable
  1324 |             cb(null, null, line)
  1325 |           })
  1326 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1327, 'column': 10, 'index': 37925}","  1325 |           })
  1326 |
> 1327 |           var server = createServer('dev', {
       |          ^ Global Variable
  1328 |             immediate: true,
  1329 |             stream: stream
  1330 |           })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1341, 'column': 8, 'index': 38235}","  1339 |     describe('short', function () {
  1340 |       it('should match expectations', function (done) {
> 1341 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1342 |           if (err) return done(err)
  1343 |           var masked = line.replace(/\d+\.\d{3} ms/, '_timer_')
  1344 |           assert.strictEqual(masked, res.text + ' tj GET / HTTP/1.1 200 - - _timer_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1343, 'column': 10, 'index': 38327}","  1341 |         var cb = after(2, function (err, res, line) {
  1342 |           if (err) return done(err)
> 1343 |           var masked = line.replace(/\d+\.\d{3} ms/, '_timer_')
       |          ^ Global Variable
  1344 |           assert.strictEqual(masked, res.text + ' tj GET / HTTP/1.1 200 - - _timer_')
  1345 |           done()
  1346 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1348, 'column': 8, 'index': 38504}","  1346 |         })
  1347 |
> 1348 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1349 |           cb(null, null, line)
  1350 |         })
  1351 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1361, 'column': 8, 'index': 38863}","  1359 |     describe('tiny', function () {
  1360 |       it('should match expectations', function (done) {
> 1361 |         var cb = after(2, function (err, res, line) {
       |        ^ Global Variable
  1362 |           if (err) return done(err)
  1363 |           var masked = line.replace(/\d+\.\d{3} ms/, '_timer_')
  1364 |           assert.strictEqual(masked, 'GET / 200 - - _timer_')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1363, 'column': 10, 'index': 38955}","  1361 |         var cb = after(2, function (err, res, line) {
  1362 |           if (err) return done(err)
> 1363 |           var masked = line.replace(/\d+\.\d{3} ms/, '_timer_')
       |          ^ Global Variable
  1364 |           assert.strictEqual(masked, 'GET / 200 - - _timer_')
  1365 |           done()
  1366 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1368, 'column': 8, 'index': 39108}","  1366 |         })
  1367 |
> 1368 |         var stream = createLineStream(function (line) {
       |        ^ Global Variable
  1369 |           cb(null, null, line)
  1370 |         })
  1371 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1381, 'column': 6, 'index': 39437}","  1379 |   describe('with buffer option', function () {
  1380 |     it('should flush log periodically', function (done) {
> 1381 |       var cb = after(2, function (err, res, log) {
       |      ^ Global Variable
  1382 |         if (err) return done(err)
  1383 |         assert.strictEqual(log, 'GET /first\nGET /second\n')
  1384 |         assert.ok(Date.now() - time >= 1000)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1388, 'column': 6, 'index': 39697}","  1386 |         done()
  1387 |       })
> 1388 |       var server = createServer(':method :url', {
       |      ^ Global Variable
  1389 |         buffer: true,
  1390 |         stream: { write: writeLog }
  1391 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1392, 'column': 6, 'index': 39814}","  1390 |         stream: { write: writeLog }
  1391 |       })
> 1392 |       var time = Date.now()
       |      ^ Global Variable
  1393 |
  1394 |       function writeLog (log) {
  1395 |         cb(null, null, log)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1409, 'column': 6, 'index': 40189}","  1407 |
  1408 |     it('should accept custom interval', function (done) {
> 1409 |       var cb = after(2, function (err, res, log) {
       |      ^ Global Variable
  1410 |         if (err) return done(err)
  1411 |         assert.strictEqual(log, 'GET /first\nGET /second\n')
  1412 |         assert.ok(Date.now() - time >= 200)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1416, 'column': 6, 'index': 40447}","  1414 |         done()
  1415 |       })
> 1416 |       var server = createServer(':method :url', {
       |      ^ Global Variable
  1417 |         buffer: 200,
  1418 |         stream: { write: writeLog }
  1419 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1420, 'column': 6, 'index': 40563}","  1418 |         stream: { write: writeLog }
  1419 |       })
> 1420 |       var time = Date.now()
       |      ^ Global Variable
  1421 |
  1422 |       function writeLog (log) {
  1423 |         cb(null, null, log)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1439, 'column': 6, 'index': 40994}","  1437 |   describe('with immediate option', function () {
  1438 |     it('should not have value for :res', function (done) {
> 1439 |       var cb = after(2, function (err, res, line) {
       |      ^ Global Variable
  1440 |         if (err) return done(err)
  1441 |         assert.strictEqual(line, 'GET / -')
  1442 |         done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1445, 'column': 6, 'index': 41149}","  1443 |       })
  1444 |
> 1445 |       var stream = createLineStream(function (line) {
       |      ^ Global Variable
  1446 |         cb(null, null, line)
  1447 |       })
  1448 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1449, 'column': 6, 'index': 41242}","  1447 |       })
  1448 |
> 1449 |       var server = createServer(':method :url :res[x-sent]', {
       |      ^ Global Variable
  1450 |         immediate: true,
  1451 |         stream: stream
  1452 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1460, 'column': 6, 'index': 41505}","  1458 |
  1459 |     it('should not have value for :response-time', function (done) {
> 1460 |       var cb = after(2, function (err, res, line) {
       |      ^ Global Variable
  1461 |         if (err) return done(err)
  1462 |         assert.strictEqual(line, 'GET / -')
  1463 |         done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1466, 'column': 6, 'index': 41660}","  1464 |       })
  1465 |
> 1466 |       var stream = createLineStream(function (line) {
       |      ^ Global Variable
  1467 |         cb(null, null, line)
  1468 |       })
  1469 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1470, 'column': 6, 'index': 41753}","  1468 |       })
  1469 |
> 1470 |       var server = createServer(':method :url :response-time', {
       |      ^ Global Variable
  1471 |         immediate: true,
  1472 |         stream: stream
  1473 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1481, 'column': 6, 'index': 42011}","  1479 |
  1480 |     it('should not have value for :status', function (done) {
> 1481 |       var cb = after(2, function (err, res, line) {
       |      ^ Global Variable
  1482 |         if (err) return done(err)
  1483 |         assert.strictEqual(line, 'GET / -')
  1484 |         done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1487, 'column': 6, 'index': 42166}","  1485 |       })
  1486 |
> 1487 |       var stream = createLineStream(function (line) {
       |      ^ Global Variable
  1488 |         cb(null, null, line)
  1489 |       })
  1490 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1491, 'column': 6, 'index': 42259}","  1489 |       })
  1490 |
> 1491 |       var server = createServer(':method :url :status', {
       |      ^ Global Variable
  1492 |         immediate: true,
  1493 |         stream: stream
  1494 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1502, 'column': 6, 'index': 42503}","  1500 |
  1501 |     it('should log before response', function (done) {
> 1502 |       var lineLogged = false
       |      ^ Global Variable
  1503 |       var cb = after(2, function (err, res, line) {
  1504 |         if (err) return done(err)
  1505 |         assert.strictEqual(line, 'GET / -')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1503, 'column': 6, 'index': 42532}","  1501 |     it('should log before response', function (done) {
  1502 |       var lineLogged = false
> 1503 |       var cb = after(2, function (err, res, line) {
       |      ^ Global Variable
  1504 |         if (err) return done(err)
  1505 |         assert.strictEqual(line, 'GET / -')
  1506 |         done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1509, 'column': 6, 'index': 42687}","  1507 |       })
  1508 |
> 1509 |       var stream = createLineStream(function (line) {
       |      ^ Global Variable
  1510 |         lineLogged = true
  1511 |         cb(null, null, line)
  1512 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1514, 'column': 6, 'index': 42806}","  1512 |       })
  1513 |
> 1514 |       var server = createServer(':method :url :res[x-sent]', { immediate: true, stream: stream }, function (req, res, next) {
       |      ^ Global Variable
  1515 |         assert.ok(lineLogged)
  1516 |         next()
  1517 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1527, 'column': 6, 'index': 43178}","  1525 |   describe('with skip option', function () {
  1526 |     it('should be able to skip based on request', function (done) {
> 1527 |       var stream = createLineStream(function () {
       |      ^ Global Variable
  1528 |         throw new Error('should not log line')
  1529 |       })
  1530 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1542, 'column': 6, 'index': 43620}","  1540 |
  1541 |     it('should be able to skip based on response', function (done) {
> 1542 |       var stream = createLineStream(function () {
       |      ^ Global Variable
  1543 |         throw new Error('should not log line')
  1544 |       })
  1545 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1573, 'column': 8, 'index': 44542}","  1571 |
  1572 |       it('should compile a string into a function', function () {
> 1573 |         var fn = morgan.compile(':method')
       |        ^ Global Variable
  1574 |         assert.ok(typeof fn === 'function')
  1575 |         assert.ok(fn.length === 3)
  1576 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1582, 'column': 2, 'index': 44718}","  1580 |
  1581 | function after (count, callback) {
> 1582 |   var args = new Array(3)
       |  ^ Global Variable
  1583 |   var i = 0
  1584 |
  1585 |   return function (err, arg1, arg2) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1583, 'column': 2, 'index': 44744}","  1581 | function after (count, callback) {
  1582 |   var args = new Array(3)
> 1583 |   var i = 0
       |  ^ Global Variable
  1584 |
  1585 |   return function (err, arg1, arg2) {
  1586 |     assert.ok(i++ < count, 'callback called ' + count + ' times')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1609, 'column': 2, 'index': 45303}","  1607 |
  1608 | function createRequestListener (format, opts, fn, fn1) {
> 1609 |   var logger = morgan(format, opts)
       |  ^ Global Variable
  1610 |   var middle = fn || noopMiddleware
  1611 |
  1612 |   return function onRequest (req, res) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1610, 'column': 2, 'index': 45339}","  1608 | function createRequestListener (format, opts, fn, fn1) {
  1609 |   var logger = morgan(format, opts)
> 1610 |   var middle = fn || noopMiddleware
       |  ^ Global Variable
  1611 |
  1612 |   return function onRequest (req, res) {
  1613 |     // prior alterations"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1634, 'column': 2, 'index': 45891}","  1632 |
  1633 | function createSecureServer (format, opts, fn, fn1) {
> 1634 |   var cert = fs.readFileSync(join(__dirname, 'fixtures', 'server.crt'), 'ascii')
       |  ^ Global Variable
  1635 |   var key = fs.readFileSync(join(__dirname, 'fixtures', 'server.key'), 'ascii')
  1636 |
  1637 |   return https.createServer({ cert: cert, key: key })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Global Variable,"{'line': 1635, 'column': 2, 'index': 45972}","  1633 | function createSecureServer (format, opts, fn, fn1) {
  1634 |   var cert = fs.readFileSync(join(__dirname, 'fixtures', 'server.crt'), 'ascii')
> 1635 |   var key = fs.readFileSync(join(__dirname, 'fixtures', 'server.key'), 'ascii')
       |  ^ Global Variable
  1636 |
  1637 |   return https.createServer({ cert: cert, key: key })
  1638 |     .on('request', createRequestListener(format, opts, fn, fn1))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Sleepy Test,"{'line': 663, 'column': 10, 'index': 19048}","  661 |           write = Date.now()
  662 |
> 663 |           setTimeout(function () {
      |          ^ Sleepy Test
  664 |             res.end('world!')
  665 |           }, 50)
  666 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Sleepy Test,"{'line': 735, 'column': 10, 'index': 20882}","  733 |
  734 |         var server = http.createServer(function (req, res) {
> 735 |           setTimeout(function () {
      |          ^ Sleepy Test
  736 |             logger(req, res, cb)
  737 |           }, 10)
  738 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Sleepy Test,"{'line': 890, 'column': 10, 'index': 25091}","  888 |           write = Date.now()
  889 |
> 890 |           setTimeout(function () {
      |          ^ Sleepy Test
  891 |             res.end('world!')
  892 |           }, 50)
  893 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Sleepy Test,"{'line': 962, 'column': 10, 'index': 26916}","  960 |
  961 |         var server = http.createServer(function (req, res) {
> 962 |           setTimeout(function () {
      |          ^ Sleepy Test
  963 |             logger(req, res, cb)
  964 |           }, 10)
  965 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Unknown Test,"{'column': 6, 'line': 1051}","  1049 |       })
  1050 |
> 1051 |       it('should not log for undefined return', function (done) {
       |      ^ Unknown Test
  1052 |         var stream = createLineStream(function () {
  1053 |           throw new Error('should not log line')
  1054 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Unknown Test,"{'column': 6, 'line': 1065}","  1063 |       })
  1064 |
> 1065 |       it('should not log for null return', function (done) {
       |      ^ Unknown Test
  1066 |         var stream = createLineStream(function () {
  1067 |           throw new Error('should not log line')
  1068 |         })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Unknown Test,"{'column': 4, 'line': 1526}","  1524 |
  1525 |   describe('with skip option', function () {
> 1526 |     it('should be able to skip based on request', function (done) {
       |    ^ Unknown Test
  1527 |       var stream = createLineStream(function () {
  1528 |         throw new Error('should not log line')
  1529 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/morgan/test/morgan.js,Unknown Test,"{'column': 4, 'line': 1541}","  1539 |     })
  1540 |
> 1541 |     it('should be able to skip based on response', function (done) {
       |    ^ Unknown Test
  1542 |       var stream = createLineStream(function () {
  1543 |         throw new Error('should not log line')
  1544 |       })"
