file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/vulnerabilities.spec.js,Conditional Test Logic,"{'line': 426, 'column': 6, 'index': 15258}","  424 |       const str = 'Hello World!';
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1155, 'column': 8, 'index': 33263}","  1153 |         obj.set('newRequiredField', 'some value2');
  1154 |         await obj.save();
> 1155 |         expect(obj.get('newRequiredField')).toEqual('some value2');
       |        ^ Duplicate Assert
  1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1156, 'column': 8, 'index': 33331}","  1154 |         await obj.save();
  1155 |         expect(obj.get('newRequiredField')).toEqual('some value2');
> 1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
       |        ^ Duplicate Assert
  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
  1159 |         expect(obj.get('newRegularField')).toEqual(undefined);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1156, 'column': 8, 'index': 33331}","  1154 |         await obj.save();
  1155 |         expect(obj.get('newRequiredField')).toEqual('some value2');
> 1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
       |        ^ Duplicate Assert
  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
  1159 |         expect(obj.get('newRegularField')).toEqual(undefined);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1157, 'column': 8, 'index': 33414}","  1155 |         expect(obj.get('newRequiredField')).toEqual('some value2');
  1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
> 1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
       |        ^ Duplicate Assert
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
  1159 |         expect(obj.get('newRegularField')).toEqual(undefined);
  1160 |         obj.unset('newRequiredFieldWithDefaultValue');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1157, 'column': 8, 'index': 33414}","  1155 |         expect(obj.get('newRequiredField')).toEqual('some value2');
  1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
> 1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
       |        ^ Duplicate Assert
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
  1159 |         expect(obj.get('newRegularField')).toEqual(undefined);
  1160 |         obj.unset('newRequiredFieldWithDefaultValue');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1158, 'column': 8, 'index': 33481}","  1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
> 1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
       |        ^ Duplicate Assert
  1159 |         expect(obj.get('newRegularField')).toEqual(undefined);
  1160 |         obj.unset('newRequiredFieldWithDefaultValue');
  1161 |         try {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1158, 'column': 8, 'index': 33481}","  1156 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value');
  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
> 1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
       |        ^ Duplicate Assert
  1159 |         expect(obj.get('newRegularField')).toEqual(undefined);
  1160 |         obj.unset('newRequiredFieldWithDefaultValue');
  1161 |         try {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1159, 'column': 8, 'index': 33567}","  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
> 1159 |         expect(obj.get('newRegularField')).toEqual(undefined);
       |        ^ Duplicate Assert
  1160 |         obj.unset('newRequiredFieldWithDefaultValue');
  1161 |         try {
  1162 |           await obj.save();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1159, 'column': 8, 'index': 33567}","  1157 |         expect(obj.get('newNotRequiredField')).toEqual(undefined);
  1158 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual('some value');
> 1159 |         expect(obj.get('newRegularField')).toEqual(undefined);
       |        ^ Duplicate Assert
  1160 |         obj.unset('newRequiredFieldWithDefaultValue');
  1161 |         try {
  1162 |           await obj.save();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1165, 'column': 10, 'index': 33782}","  1163 |           fail('Should fail');
  1164 |         } catch (e) {
> 1165 |           expect(e.code).toEqual(142);
       |          ^ Duplicate Assert
  1166 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
  1167 |         }
  1168 |         obj.set('newRequiredFieldWithDefaultValue', '');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1165, 'column': 10, 'index': 33782}","  1163 |           fail('Should fail');
  1164 |         } catch (e) {
> 1165 |           expect(e.code).toEqual(142);
       |          ^ Duplicate Assert
  1166 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
  1167 |         }
  1168 |         obj.set('newRequiredFieldWithDefaultValue', '');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1166, 'column': 10, 'index': 33821}","  1164 |         } catch (e) {
  1165 |           expect(e.code).toEqual(142);
> 1166 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
       |          ^ Duplicate Assert
  1167 |         }
  1168 |         obj.set('newRequiredFieldWithDefaultValue', '');
  1169 |         try {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1166, 'column': 10, 'index': 33821}","  1164 |         } catch (e) {
  1165 |           expect(e.code).toEqual(142);
> 1166 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
       |          ^ Duplicate Assert
  1167 |         }
  1168 |         obj.set('newRequiredFieldWithDefaultValue', '');
  1169 |         try {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1173, 'column': 10, 'index': 34068}","  1171 |           fail('Should fail');
  1172 |         } catch (e) {
> 1173 |           expect(e.code).toEqual(142);
       |          ^ Duplicate Assert
  1174 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
  1175 |         }
  1176 |         obj.set('newRequiredFieldWithDefaultValue', 'some value2');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1173, 'column': 10, 'index': 34068}","  1171 |           fail('Should fail');
  1172 |         } catch (e) {
> 1173 |           expect(e.code).toEqual(142);
       |          ^ Duplicate Assert
  1174 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
  1175 |         }
  1176 |         obj.set('newRequiredFieldWithDefaultValue', 'some value2');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1174, 'column': 10, 'index': 34107}","  1172 |         } catch (e) {
  1173 |           expect(e.code).toEqual(142);
> 1174 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
       |          ^ Duplicate Assert
  1175 |         }
  1176 |         obj.set('newRequiredFieldWithDefaultValue', 'some value2');
  1177 |         obj.set('newNotRequiredField', '');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1174, 'column': 10, 'index': 34107}","  1172 |         } catch (e) {
  1173 |           expect(e.code).toEqual(142);
> 1174 |           expect(e.message).toEqual('newRequiredFieldWithDefaultValue is required');
       |          ^ Duplicate Assert
  1175 |         }
  1176 |         obj.set('newRequiredFieldWithDefaultValue', 'some value2');
  1177 |         obj.set('newNotRequiredField', '');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1181, 'column': 8, 'index': 34438}","  1179 |         obj.unset('newRegularField');
  1180 |         await obj.save();
> 1181 |         expect(obj.get('newRequiredField')).toEqual('some value2');
       |        ^ Duplicate Assert
  1182 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value2');
  1183 |         expect(obj.get('newNotRequiredField')).toEqual('');
  1184 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual(null);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1181, 'column': 8, 'index': 34438}","  1179 |         obj.unset('newRegularField');
  1180 |         await obj.save();
> 1181 |         expect(obj.get('newRequiredField')).toEqual('some value2');
       |        ^ Duplicate Assert
  1182 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value2');
  1183 |         expect(obj.get('newNotRequiredField')).toEqual('');
  1184 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual(null);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1182, 'column': 8, 'index': 34506}","  1180 |         await obj.save();
  1181 |         expect(obj.get('newRequiredField')).toEqual('some value2');
> 1182 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value2');
       |        ^ Duplicate Assert
  1183 |         expect(obj.get('newNotRequiredField')).toEqual('');
  1184 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual(null);
  1185 |         expect(obj.get('newRegularField')).toEqual(undefined);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1183, 'column': 8, 'index': 34590}","  1181 |         expect(obj.get('newRequiredField')).toEqual('some value2');
  1182 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value2');
> 1183 |         expect(obj.get('newNotRequiredField')).toEqual('');
       |        ^ Duplicate Assert
  1184 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual(null);
  1185 |         expect(obj.get('newRegularField')).toEqual(undefined);
  1186 |         obj = new Parse.Object('NewClass');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1184, 'column': 8, 'index': 34650}","  1182 |         expect(obj.get('newRequiredFieldWithDefaultValue')).toEqual('some value2');
  1183 |         expect(obj.get('newNotRequiredField')).toEqual('');
> 1184 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual(null);
       |        ^ Duplicate Assert
  1185 |         expect(obj.get('newRegularField')).toEqual(undefined);
  1186 |         obj = new Parse.Object('NewClass');
  1187 |         obj.set('newRequiredField', 'some value3');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/parse-server/spec/schemas.spec.js,Duplicate Assert,"{'line': 1185, 'column': 8, 'index': 34728}","  1183 |         expect(obj.get('newNotRequiredField')).toEqual('');
  1184 |         expect(obj.get('newNotRequiredFieldWithDefaultValue')).toEqual(null);
> 1185 |         expect(obj.get('newRegularField')).toEqual(undefined);
       |        ^ Duplicate Assert
