file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/utils.test.js,Duplicate Assert,"{'line': 28, 'column': 2, 'index': 845}","  26 |   const instance = {}
  145 |   dayjs.locale(NOT_SUPPORTED_LOCALE_STRING)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/locale.test.js,Duplicate Assert,"{'line': 144, 'column': 2, 'index': 3853}","  142 |   expect(dayjs().locale()).toBe('en')
  143 |   dayjs.locale('es')
> 144 |   expect(dayjs().locale()).toBe('es')
      |  ^ Duplicate Assert
  145 |   dayjs.locale(NOT_SUPPORTED_LOCALE_STRING)
  146 |   expect(dayjs().locale()).toBe('es')
  147 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/locale.test.js,Duplicate Assert,"{'line': 144, 'column': 2, 'index': 3853}","  142 |   expect(dayjs().locale()).toBe('en')
  143 |   dayjs.locale('es')
> 144 |   expect(dayjs().locale()).toBe('es')
      |  ^ Duplicate Assert
  145 |   dayjs.locale(NOT_SUPPORTED_LOCALE_STRING)
  146 |   expect(dayjs().locale()).toBe('es')
  147 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/locale.test.js,Duplicate Assert,"{'line': 146, 'column': 2, 'index': 3935}","  144 |   expect(dayjs().locale()).toBe('es')
  145 |   dayjs.locale(NOT_SUPPORTED_LOCALE_STRING)
> 146 |   expect(dayjs().locale()).toBe('es')
      |  ^ Duplicate Assert
  147 | })
  148 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/locale.test.js,Duplicate Assert,"{'line': 146, 'column': 2, 'index': 3935}","  144 |   expect(dayjs().locale()).toBe('es')
  145 |   dayjs.locale(NOT_SUPPORTED_LOCALE_STRING)
> 146 |   expect(dayjs().locale()).toBe('es')
      |  ^ Duplicate Assert
  147 | })
  148 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/get-set.test.js,Magic Number,"{'line': 105, 'column': 32, 'index': 3555}","  103 |   const origin = dayjs('2011-07-31T14:48:00.000Z')
  104 |   const setMonth = origin.set('month', 1)
> 105 |   expect(setMonth.month()).toBe(1)
      |                                ^ Magic Number
  106 |   expect(origin.date()).toBe(31)
  107 |   expect(setMonth.date()).toBe(28)
  108 |   // 2000-02-29 -> 2001-02-28"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/get-set.test.js,Magic Number,"{'line': 106, 'column': 29, 'index': 3587}","  104 |   const setMonth = origin.set('month', 1)
  105 |   expect(setMonth.month()).toBe(1)
> 106 |   expect(origin.date()).toBe(31)
      |                             ^ Magic Number
  107 |   expect(setMonth.date()).toBe(28)
  108 |   // 2000-02-29 -> 2001-02-28
  109 |   const origin2 = dayjs('2000-02-29T14:48:00.000Z')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/get-set.test.js,Magic Number,"{'line': 107, 'column': 31, 'index': 3622}","  105 |   expect(setMonth.month()).toBe(1)
  106 |   expect(origin.date()).toBe(31)
> 107 |   expect(setMonth.date()).toBe(28)
      |                               ^ Magic Number
  108 |   // 2000-02-29 -> 2001-02-28
  109 |   const origin2 = dayjs('2000-02-29T14:48:00.000Z')
  110 |   const setYear = origin2.set('year', 2001)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/get-set.test.js,Magic Number,"{'line': 111, 'column': 31, 'index': 3783}","  109 |   const origin2 = dayjs('2000-02-29T14:48:00.000Z')
  110 |   const setYear = origin2.set('year', 2001)
> 111 |   expect(setYear.month()).toBe(1)
      |                               ^ Magic Number
  112 |   expect(origin2.date()).toBe(29)
  113 |   expect(setYear.date()).toBe(28)
  114 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/get-set.test.js,Magic Number,"{'line': 112, 'column': 30, 'index': 3816}","  110 |   const setYear = origin2.set('year', 2001)
  111 |   expect(setYear.month()).toBe(1)
> 112 |   expect(origin2.date()).toBe(29)
      |                              ^ Magic Number
  113 |   expect(setYear.date()).toBe(28)
  114 | })
  115 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/get-set.test.js,Magic Number,"{'line': 113, 'column': 30, 'index': 3850}","  111 |   expect(setYear.month()).toBe(1)
  112 |   expect(origin2.date()).toBe(29)
> 113 |   expect(setYear.date()).toBe(28)
      |                              ^ Magic Number
  114 | })
  115 |
  116 | it('Set Unknown String', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 56, 'column': 2, 'index': 1671}","  54 |   const time = '2018-05-02T00:00:00.000'
  55 |   const expected = '12'
> 56 |   expect(dayjs(time).format('h')).toBe(expected)
     |  ^ Duplicate Assert
  57 |   expect(dayjs(time).format('h')).toBe(moment(time).format('h'))
  58 |   expect(dayjs(time).format('hh')).toBe(expected)
  59 |   expect(dayjs(time).format('hh')).toBe(moment(time).format('hh'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 57, 'column': 2, 'index': 1720}","  55 |   const expected = '12'
  56 |   expect(dayjs(time).format('h')).toBe(expected)
> 57 |   expect(dayjs(time).format('h')).toBe(moment(time).format('h'))
     |  ^ Duplicate Assert
  58 |   expect(dayjs(time).format('hh')).toBe(expected)
  59 |   expect(dayjs(time).format('hh')).toBe(moment(time).format('hh'))
  60 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 58, 'column': 2, 'index': 1785}","  56 |   expect(dayjs(time).format('h')).toBe(expected)
  57 |   expect(dayjs(time).format('h')).toBe(moment(time).format('h'))
> 58 |   expect(dayjs(time).format('hh')).toBe(expected)
     |  ^ Duplicate Assert
  59 |   expect(dayjs(time).format('hh')).toBe(moment(time).format('hh'))
  60 |
  61 |   const time2 = '2018-05-02T01:00:00.000'"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 59, 'column': 2, 'index': 1835}","  57 |   expect(dayjs(time).format('h')).toBe(moment(time).format('h'))
  58 |   expect(dayjs(time).format('hh')).toBe(expected)
> 59 |   expect(dayjs(time).format('hh')).toBe(moment(time).format('hh'))
     |  ^ Duplicate Assert
  60 |
  61 |   const time2 = '2018-05-02T01:00:00.000'
  62 |   expect(dayjs(time2).format('h')).toBe(moment(time2).format('h'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 62, 'column': 2, 'index': 1945}","  60 |
  61 |   const time2 = '2018-05-02T01:00:00.000'
> 62 |   expect(dayjs(time2).format('h')).toBe(moment(time2).format('h'))
     |  ^ Duplicate Assert
  63 |   expect(dayjs(time2).format('h')).toBe('1')
  64 |   expect(dayjs(time2).format('hh')).toBe(moment(time2).format('hh'))
  65 |   expect(dayjs(time2).format('hh')).toBe('01')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 63, 'column': 2, 'index': 2012}","  61 |   const time2 = '2018-05-02T01:00:00.000'
  62 |   expect(dayjs(time2).format('h')).toBe(moment(time2).format('h'))
> 63 |   expect(dayjs(time2).format('h')).toBe('1')
     |  ^ Duplicate Assert
  64 |   expect(dayjs(time2).format('hh')).toBe(moment(time2).format('hh'))
  65 |   expect(dayjs(time2).format('hh')).toBe('01')
  66 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 64, 'column': 2, 'index': 2057}","  62 |   expect(dayjs(time2).format('h')).toBe(moment(time2).format('h'))
  63 |   expect(dayjs(time2).format('h')).toBe('1')
> 64 |   expect(dayjs(time2).format('hh')).toBe(moment(time2).format('hh'))
     |  ^ Duplicate Assert
  65 |   expect(dayjs(time2).format('hh')).toBe('01')
  66 |
  67 |   const time3 = '2018-05-02T23:00:00.000'"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 65, 'column': 2, 'index': 2126}","  63 |   expect(dayjs(time2).format('h')).toBe('1')
  64 |   expect(dayjs(time2).format('hh')).toBe(moment(time2).format('hh'))
> 65 |   expect(dayjs(time2).format('hh')).toBe('01')
     |  ^ Duplicate Assert
  66 |
  67 |   const time3 = '2018-05-02T23:00:00.000'
  68 |   const expected3 = '11'"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 69, 'column': 2, 'index': 2241}","  67 |   const time3 = '2018-05-02T23:00:00.000'
  68 |   const expected3 = '11'
> 69 |   expect(dayjs(time3).format('h')).toBe(moment(time3).format('h'))
     |  ^ Duplicate Assert
  70 |   expect(dayjs(time3).format('h')).toBe(expected3)
  71 |   expect(dayjs(time3).format('hh')).toBe(moment(time3).format('hh'))
  72 |   expect(dayjs(time3).format('hh')).toBe(expected3)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 70, 'column': 2, 'index': 2308}","  68 |   const expected3 = '11'
  69 |   expect(dayjs(time3).format('h')).toBe(moment(time3).format('h'))
> 70 |   expect(dayjs(time3).format('h')).toBe(expected3)
     |  ^ Duplicate Assert
  71 |   expect(dayjs(time3).format('hh')).toBe(moment(time3).format('hh'))
  72 |   expect(dayjs(time3).format('hh')).toBe(expected3)
  73 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 71, 'column': 2, 'index': 2359}","  69 |   expect(dayjs(time3).format('h')).toBe(moment(time3).format('h'))
  70 |   expect(dayjs(time3).format('h')).toBe(expected3)
> 71 |   expect(dayjs(time3).format('hh')).toBe(moment(time3).format('hh'))
     |  ^ Duplicate Assert
  72 |   expect(dayjs(time3).format('hh')).toBe(expected3)
  73 | })
  74 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 72, 'column': 2, 'index': 2428}","  70 |   expect(dayjs(time3).format('h')).toBe(expected3)
  71 |   expect(dayjs(time3).format('hh')).toBe(moment(time3).format('hh'))
> 72 |   expect(dayjs(time3).format('hh')).toBe(expected3)
     |  ^ Duplicate Assert
  73 | })
  74 |
  75 | it('Format meridiens a A am / pm', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 77, 'column': 2, 'index': 2568}","  75 | it('Format meridiens a A am / pm', () => {
  76 |   const time = '2018-05-02T01:00:00.000'
> 77 |   expect(dayjs(time).format('a')).toBe('am')
     |  ^ Duplicate Assert
  78 |   expect(dayjs(time).format('a')).toBe(moment(time).format('a'))
  79 |   expect(dayjs(time).format('A')).toBe('AM')
  80 |   expect(dayjs(time).format('A')).toBe(moment(time).format('A'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 78, 'column': 2, 'index': 2613}","  76 |   const time = '2018-05-02T01:00:00.000'
  77 |   expect(dayjs(time).format('a')).toBe('am')
> 78 |   expect(dayjs(time).format('a')).toBe(moment(time).format('a'))
     |  ^ Duplicate Assert
  79 |   expect(dayjs(time).format('A')).toBe('AM')
  80 |   expect(dayjs(time).format('A')).toBe(moment(time).format('A'))
  81 |   expect(dayjs(time).locale('ja').format('a')).toBe('午前')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 79, 'column': 2, 'index': 2678}","  77 |   expect(dayjs(time).format('a')).toBe('am')
  78 |   expect(dayjs(time).format('a')).toBe(moment(time).format('a'))
> 79 |   expect(dayjs(time).format('A')).toBe('AM')
     |  ^ Duplicate Assert
  80 |   expect(dayjs(time).format('A')).toBe(moment(time).format('A'))
  81 |   expect(dayjs(time).locale('ja').format('a')).toBe('午前')
  82 |   expect(dayjs(time).locale('ja').format('a'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 80, 'column': 2, 'index': 2723}","  78 |   expect(dayjs(time).format('a')).toBe(moment(time).format('a'))
  79 |   expect(dayjs(time).format('A')).toBe('AM')
> 80 |   expect(dayjs(time).format('A')).toBe(moment(time).format('A'))
     |  ^ Duplicate Assert
  81 |   expect(dayjs(time).locale('ja').format('a')).toBe('午前')
  82 |   expect(dayjs(time).locale('ja').format('a'))
  83 |     .toBe(moment(time).locale('ja').format('a'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 81, 'column': 2, 'index': 2788}","  79 |   expect(dayjs(time).format('A')).toBe('AM')
  80 |   expect(dayjs(time).format('A')).toBe(moment(time).format('A'))
> 81 |   expect(dayjs(time).locale('ja').format('a')).toBe('午前')
     |  ^ Duplicate Assert
  82 |   expect(dayjs(time).locale('ja').format('a'))
  83 |     .toBe(moment(time).locale('ja').format('a'))
  84 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 82, 'column': 2, 'index': 2846}","  80 |   expect(dayjs(time).format('A')).toBe(moment(time).format('A'))
  81 |   expect(dayjs(time).locale('ja').format('a')).toBe('午前')
> 82 |   expect(dayjs(time).locale('ja').format('a'))
     |  ^ Duplicate Assert
  83 |     .toBe(moment(time).locale('ja').format('a'))
  84 |
  85 |   const time2 = '2018-05-02T23:00:00.000'"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 86, 'column': 2, 'index': 2985}","  84 |
  85 |   const time2 = '2018-05-02T23:00:00.000'
> 86 |   expect(dayjs(time2).format('a')).toBe('pm')
     |  ^ Duplicate Assert
  87 |   expect(dayjs(time2).format('a')).toBe(moment(time2).format('a'))
  88 |   expect(dayjs(time2).format('A')).toBe('PM')
  89 |   expect(dayjs(time2).format('A')).toBe(moment(time2).format('A'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 87, 'column': 2, 'index': 3031}","  85 |   const time2 = '2018-05-02T23:00:00.000'
  86 |   expect(dayjs(time2).format('a')).toBe('pm')
> 87 |   expect(dayjs(time2).format('a')).toBe(moment(time2).format('a'))
     |  ^ Duplicate Assert
  88 |   expect(dayjs(time2).format('A')).toBe('PM')
  89 |   expect(dayjs(time2).format('A')).toBe(moment(time2).format('A'))
  90 |   expect(dayjs(time2).locale('ja').format('a')).toBe('午後')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 88, 'column': 2, 'index': 3098}","  86 |   expect(dayjs(time2).format('a')).toBe('pm')
  87 |   expect(dayjs(time2).format('a')).toBe(moment(time2).format('a'))
> 88 |   expect(dayjs(time2).format('A')).toBe('PM')
     |  ^ Duplicate Assert
  89 |   expect(dayjs(time2).format('A')).toBe(moment(time2).format('A'))
  90 |   expect(dayjs(time2).locale('ja').format('a')).toBe('午後')
  91 |   expect(dayjs(time2).locale('ja').format('a'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 89, 'column': 2, 'index': 3144}","  87 |   expect(dayjs(time2).format('a')).toBe(moment(time2).format('a'))
  88 |   expect(dayjs(time2).format('A')).toBe('PM')
> 89 |   expect(dayjs(time2).format('A')).toBe(moment(time2).format('A'))
     |  ^ Duplicate Assert
  90 |   expect(dayjs(time2).locale('ja').format('a')).toBe('午後')
  91 |   expect(dayjs(time2).locale('ja').format('a'))
  92 |     .toBe(moment(time2).locale('ja').format('a'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 90, 'column': 2, 'index': 3211}","  88 |   expect(dayjs(time2).format('A')).toBe('PM')
  89 |   expect(dayjs(time2).format('A')).toBe(moment(time2).format('A'))
> 90 |   expect(dayjs(time2).locale('ja').format('a')).toBe('午後')
     |  ^ Duplicate Assert
  91 |   expect(dayjs(time2).locale('ja').format('a'))
  92 |     .toBe(moment(time2).locale('ja').format('a'))
  93 | })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 91, 'column': 2, 'index': 3270}","  89 |   expect(dayjs(time2).format('A')).toBe(moment(time2).format('A'))
  90 |   expect(dayjs(time2).locale('ja').format('a')).toBe('午後')
> 91 |   expect(dayjs(time2).locale('ja').format('a'))
     |  ^ Duplicate Assert
  92 |     .toBe(moment(time2).locale('ja').format('a'))
  93 | })
  94 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 111, 'column': 2, 'index': 4015}","  109 |   MockDate.set(new Date('2018-05-02T23:00:00.000'), 60 * 8)
  110 |   expect(dayjs().format('Z')).toBe(moment().format('Z'))
> 111 |   expect(dayjs().format('ZZ')).toBe(moment().format('ZZ'))
      |  ^ Duplicate Assert
  112 |   MockDate.set(new Date('2018-05-02T23:00:00.000'), 60 * 8 * -1)
  113 |   expect(dayjs().format('ZZ')).toBe(moment().format('ZZ'))
  114 |   MockDate.set(new Date('2018-05-02T23:00:00.000'), 0)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/dayjs/test/display.test.js,Duplicate Assert,"{'line': 111, 'column': 2, 'index': 4015}","  109 |   MockDate.set(new Date('2018-05-02T23:00:00.000'), 60 * 8)
